PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA CHACABUCO,0,797,0,15,44,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA CORONEL JOSE M. ZAPIOLA,0,1366,0,2110,36,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GENERAL ANTONIO J.  DE SUCRE,0,531,0,844,25,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GENERAL EUGENIO NECOCHEA,0,3092,0,2681,107,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GENERAL JOSE TOMAS GUIDO,0,1280,0,2415,68,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GENERAL JUAN G. LAS HERAS,0,593,0,1145,24,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GODOY CRUZ,0,693,0,1293,30,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GRANADEROS DE SAN MARTÍN,0,1100,0,2459,37,0,0,382
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA GREGORIA MATORRAS,0,1020,0,2241,54,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA JOSÉ LEÓN SUAREZ,177,3479,0,723,16,0,0,2210
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA JUAN MARTÍN DE PUEYRREDON,0,1107,0,2705,38,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA LIBERTAD,0,1133,0,2508,47,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA LYNCH,26,2466,2,13,17,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA MAIPU,0,1638,0,3179,72,0,0,545
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA MARQUÉS ALEJANDRO  MARÍA DE AGUADO,0,674,0,1199,26,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA PARQUE PRES FIGUEROA ALCORTA,0,207,0,356,7,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA PARQUE SAN LORENZO,0,190,0,407,39,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA SAN ANDRÉS,44,5904,0,1249,35,0,0,586
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA YAPEYÚ,0,265,0,540,13,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,CIUDAD JARDIN EL LIBERTADOR,0,5,0,0,0,0,0,0
BUENOS AIRES,GENERAL VIAMONTE,BAIGORRITA,562,0,0,0,0,0,0,61
BUENOS AIRES,GENERAL VIAMONTE,LOS TOLDOS,214,0,1,4453,0,0,0,47
BUENOS AIRES,GENERAL VIAMONTE,ZAVALÍA,0,0,0,0,0,0,0,31
BUENOS AIRES,GENERAL VILLEGAS,BANDERALÓ,0,0,0,0,250,1,0,0
BUENOS AIRES,GENERAL VILLEGAS,CAÑADA SECA,0,0,0,0,200,0,0,0
BUENOS AIRES,GENERAL VILLEGAS,CORONEL CHARLONE,317,0,0,60,0,1,0,0
BUENOS AIRES,GENERAL VILLEGAS,EMILIO V. BUNGE,0,0,0,0,0,1,0,0
BUENOS AIRES,GENERAL VILLEGAS,GENERAL VILLEGAS  (EST. VILLEGAS),96,2,0,4255,0,2,0,46
BUENOS AIRES,GENERAL VILLEGAS,PIEDRITAS,368,0,0,189,0,1,0,58
BUENOS AIRES,GENERAL VILLEGAS,SANTA REGINA,0,136,0,0,0,0,0,0
BUENOS AIRES,GUAMINÍ,CASBAS,0,0,1,0,1,0,0,128
BUENOS AIRES,GUAMINÍ,GUAMINÍ,0,0,0,75,11,0,0,351
BUENOS AIRES,GUAMINÍ,LAGUNA ALSINA  (EST. BONIFACIO),124,0,0,237,58,0,0,129
BUENOS AIRES,GUAMINÍ,ARROYO VENADO,0,0,0,0,0,0,0,39
BUENOS AIRES,GUAMINÍ,GARRÉ,0,0,0,288,0,0,0,0
BUENOS AIRES,HIPÓLITO YRIGOYEN,HENDERSON,79,0,1,0,0,0,0,810
BUENOS AIRES,HURLINGHAM,HURLINGHAM,297,16102,56,17795,365,1,0,499
BUENOS AIRES,HURLINGHAM,VILLA SANTOS TESEI,15,7503,27,13881,172,0,0,114
BUENOS AIRES,HURLINGHAM,WILLIAM C. MORRIS,0,21,0,14,0,0,0,392
BUENOS AIRES,ITUZAINGÓ,ITUZAINGÓ CENTRO,148,27488,114,24898,667,3,0,199
BUENOS AIRES,ITUZAINGÓ,ITUZAINGÓ SUR,0,0,0,0,0,0,0,30
BUENOS AIRES,ITUZAINGÓ,OTROS,2,0,0,2,0,0,0,0
BUENOS AIRES,ITUZAINGÓ,VILLA GOBERNADOR UDAONDO,10,9033,9,3547,276,0,0,378
BUENOS AIRES,JOSÉ C. PAZ,DEL VISO,0,278,0,0,3,0,0,0
BUENOS AIRES,JOSÉ C. PAZ,JOSÉ C PAZ,1282,30382,82,19351,2139,2,0,117
BUENOS AIRES,JOSÉ C. PAZ,TORTUGUITAS,0,1882,0,0,57,0,0,0
BUENOS AIRES,JUNÍN,AGUSTÍN ROCA,0,0,0,89,0,0,0,210
BUENOS AIRES,JUNÍN,AGUSTINA,0,0,0,8,0,0,0,0
BUENOS AIRES,JUNÍN,BALNEARIO LAGUNA DE GÓMEZ,0,0,0,0,0,0,0,4
BUENOS AIRES,JUNÍN,FORTÍN TIBURCIO,0,0,0,0,0,0,0,72
BUENOS AIRES,JUNÍN,JUNÍN,2637,18504,84,4969,3,1,0,7694
BUENOS AIRES,JUNÍN,LAPLACETTE,0,0,0,1,0,0,16,0
BUENOS AIRES,JUNÍN,MORSE,0,57,0,254,0,0,0,117
BUENOS AIRES,JUNÍN,SAFORCADA,0,0,0,0,1,0,0,75
BUENOS AIRES,LA COSTA,LAS TONINAS,365,1076,1,68,401,0,0,26
BUENOS AIRES,LA COSTA,MAR DE AJÓ - SAN BERNARDO,1349,4326,28,9065,1041,0,0,1
BUENOS AIRES,LA COSTA,SAN CLEMENTE DEL TUYÚ,1422,3551,3,4943,1172,0,0,40
BUENOS AIRES,LA COSTA,SANTA TERESITA - MAR DEL TUYÚ,2329,7654,13,917,2,0,0,201
BUENOS AIRES,LA COSTA,AGUAS VERDES,28,0,0,141,0,0,0,1
BUENOS AIRES,LA COSTA,LUCILA DEL MAR,101,943,0,1471,205,0,0,1
BUENOS AIRES,LA MATANZA,20 DE JUNIO,4,756,2,1113,20,0,0,2
BUENOS AIRES,LA MATANZA,ALDO BONZI,1,2898,0,0,82,0,0,2
BUENOS AIRES,LA MATANZA,CIUDAD EVITA,40,10650,26,3582,350,0,0,108
BUENOS AIRES,LA MATANZA,GONZALEZ CATÁN,12,30097,25,14226,814,7,0,1432
BUENOS AIRES,LA MATANZA,GREGORIO DE LAFERRERE,18,27705,14,19816,693,0,0,1469
BUENOS AIRES,LA MATANZA,ISIDRO CASANOVA,25,22344,30,28971,628,0,0,261
BUENOS AIRES,LA MATANZA,LA TABLADA,36,15251,2,896,466,0,0,972
BUENOS AIRES,LA MATANZA,LOMAS DEL MIRADOR,51,12336,8,1305,366,0,0,66
BUENOS AIRES,LA MATANZA,RAFAEL CASTILLO,12,15110,10,9096,408,0,0,278
BUENOS AIRES,LA MATANZA,RAMOS MEJÍA,518,37837,79,9234,752,2,0,20
BUENOS AIRES,LA MATANZA,SAN JUSTO,131,25374,98,16033,791,1,0,879
BUENOS AIRES,LA MATANZA,TAPIALES,233,3897,25,9651,1574,1,0,2
BUENOS AIRES,LA MATANZA,VILLA  EDUARDO MADERO,50,17181,48,13065,569,0,0,174
BUENOS AIRES,LA MATANZA,VILLA LUZURIAGA,4,16802,1,1,424,0,0,115
BUENOS AIRES,LA MATANZA,VIRREY DEL PINO,4526,21833,0,235,732,0,0,348
BUENOS AIRES,LA PLATA,ABASTO,0,682,0,5820,14,0,0,10
BUENOS AIRES,LA PLATA,ANGEL ETCHEVERRY,0,761,0,0,13,0,0,11
BUENOS AIRES,LA PLATA,ARTURO SEGUI,0,222,0,0,0,0,0,0
BUENOS AIRES,LA PLATA,BARRIO EL PELIGRO,213,0,0,189,0,0,0,0
BUENOS AIRES,LA PLATA,CITY BELL,0,12782,0,1790,177,0,0,145
BUENOS AIRES,LA PLATA,COLONIA LA PLATA,23,0,0,19,0,0,0,0
BUENOS AIRES,LA PLATA,IGNACIO CORREAS,0,0,0,0,2,0,0,46
BUENOS AIRES,LA PLATA,JOAQUIN GORINA,0,841,0,210,0,0,0,0
BUENOS AIRES,LA PLATA,JOSE HERNANDEZ,0,33,0,40,0,0,0,0
BUENOS AIRES,LA PLATA,JOSE MELCHOR ROMERO,0,957,0,0,21,0,0,10
BUENOS AIRES,LA PLATA,LA CUMBRE,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,LA PLATA,7362,136126,517,54565,2651,9,0,3908
BUENOS AIRES,LA PLATA,LISANDRO OLMOS,0,2990,0,14,73,0,0,10
BUENOS AIRES,LA PLATA,LOS HORNOS,0,3653,0,1454,105,0,0,145
BUENOS AIRES,LA PLATA,MANUEL B GONNET,0,12399,0,1109,127,0,0,0
BUENOS AIRES,LA PLATA,OTROS,0,22,0,9,0,0,0,0
BUENOS AIRES,LA PLATA,RINGUELET,0,3908,0,410,52,0,0,0
BUENOS AIRES,LA PLATA,TOLOSA,0,13459,0,1082,178,0,0,0
BUENOS AIRES,LA PLATA,VILLA ELISA,0,5572,0,417,474,0,0,145
BUENOS AIRES,LA PLATA,VILLA ELVIRA,0,4942,0,554,139,0,0,145
BUENOS AIRES,LA PLATA,RUTA DEL SOL,89,0,0,81,0,0,0,0
BUENOS AIRES,LA PLATA,EL RETIRO,0,0,0,1,0,0,0,0
BUENOS AIRES,LA PLATA,TRANSRADIO,0,0,0,0,0,1,0,0
BUENOS AIRES,LA PLATA,ARANA,0,0,0,0,0,0,0,96
BUENOS AIRES,LA PLATA,VILLA GARIBALDI,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,VILLA PARQUE SICARDI,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,BARRIO EL CARMEN OESTE,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,BARRIO GAMBIER,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,VILLA MONTORO,0,0,0,0,0,0,0,145
BUENOS AIRES,LA PLATA,COUNTRY CLUB EL RODEO,0,0,0,189,0,0,0,0
BUENOS AIRES,LANÚS,GERLI,7,5916,14,6439,96,0,0,0
BUENOS AIRES,LANÚS,LANÚS ESTE,239,26720,78,16896,208,1,0,264
BUENOS AIRES,LANÚS,LANÚS OESTE,0,12134,1,16197,435,0,0,364
BUENOS AIRES,LANÚS,MONTE CHINGOLO,9,10744,43,18381,273,0,0,0
BUENOS AIRES,LANÚS,REMEDIOS ESCALADA DE SAN MARTIN,15,13538,19,6808,232,0,0,344
BUENOS AIRES,LANÚS,VALENTÍN ALSINA,63,7096,75,13245,105,0,0,2
BUENOS AIRES,LAPRIDA,LAPRIDA,0,22,0,2793,0,0,0,0
BUENOS AIRES,LAPRIDA,PUEBLO NUEVO,0,0,0,0,0,0,0,8
BUENOS AIRES,LAPRIDA,PUEBLO SAN JORGE,0,0,0,0,0,0,0,117
BUENOS AIRES,LAS FLORES,LAS FLORES,1411,0,0,3576,0,0,0,791
BUENOS AIRES,LAS FLORES,CORONEL BOERR,0,0,0,0,0,0,0,3
BUENOS AIRES,LAS FLORES,EL TRIGO,0,0,0,1,0,0,0,3
BUENOS AIRES,LAS FLORES,PARDO,0,0,0,0,0,0,0,4
BUENOS AIRES,LEANDRO N. ALEM,ALBERDI VIEJO,2,0,0,0,2,0,0,2
BUENOS AIRES,LEANDRO N. ALEM,EL DORADO,0,0,0,4,0,1,0,108
BUENOS AIRES,LEANDRO N. ALEM,FORTÍN ACHA,0,0,0,0,0,0,0,39
BUENOS AIRES,LEANDRO N. ALEM,JUAN BAUTISTA ALBERDI  (EST. ALBERDI),252,457,0,396,0,0,0,12
BUENOS AIRES,LEANDRO N. ALEM,LEANDRO N. ALEM,0,185,0,0,0,0,0,65
BUENOS AIRES,LEANDRO N. ALEM,VEDIA,814,0,1,11,0,1,0,1167
BUENOS AIRES,LINCOLN,BAYAUCA,0,0,0,0,1,0,0,43
BUENOS AIRES,LINCOLN,CORONEL MARTÍNEZ DE HOZ  (AP. KILÓMETRO 322),288,0,0,0,0,0,0,0
BUENOS AIRES,LINCOLN,EL TRIUNFO,0,0,1,10,0,0,0,0
BUENOS AIRES,LINCOLN,LAS TOSCAS,330,0,0,0,0,0,0,0
BUENOS AIRES,LINCOLN,LINCOLN,703,9224,38,64,1,0,0,0
BUENOS AIRES,LINCOLN,PASTEUR,0,0,0,0,0,2,0,461
BUENOS AIRES,LINCOLN,ROBERTS,0,0,1,699,0,0,0,0
BUENOS AIRES,LINCOLN,ARENAZA,0,0,0,293,0,0,0,0
BUENOS AIRES,LINCOLN,CARLOS SALAS,0,0,0,0,0,0,0,123
BUENOS AIRES,LOBERÍA,LOBERÍA,634,0,5,1497,15,1,0,701
BUENOS AIRES,LOBERÍA,SAN MANUEL,0,0,0,377,0,0,0,139
BUENOS AIRES,LOBERÍA,PIERES,0,0,0,0,0,0,0,14
BUENOS AIRES,LOBERÍA,LICENCIADO MATIENZO,0,0,0,0,0,0,0,21
BUENOS AIRES,LOBOS,ANTONIO CARBONI,2,0,1,122,156,0,0,101
BUENOS AIRES,LOBOS,ELVIRA,0,0,0,61,0,0,0,74
BUENOS AIRES,LOBOS,LOBOS,587,1,10,3273,1,0,0,1510
BUENOS AIRES,LOBOS,SALVADOR MARÍA,87,0,0,446,0,0,0,265
BUENOS AIRES,LOMAS DE ZAMORA,BANFIELD,163,60922,77,10586,1195,1,0,0
BUENOS AIRES,LOMAS DE ZAMORA,LLAVALLOL,21,7328,32,7259,142,0,0,2
BUENOS AIRES,LOMAS DE ZAMORA,LOMAS DE ZAMORA,290,35694,109,12989,906,2,0,2348
BUENOS AIRES,LOMAS DE ZAMORA,TEMPERLEY,10,25548,19,9322,549,2,0,0
BUENOS AIRES,LOMAS DE ZAMORA,TURDERA,11,2436,20,7031,36,0,0,0
BUENOS AIRES,LOMAS DE ZAMORA,VILLA CENTENARIO,0,36,0,0,0,0,0,300
BUENOS AIRES,LOMAS DE ZAMORA,VILLA FIORITO,0,461,0,1,3,0,0,666
BUENOS AIRES,LUJÁN,BARRIO LAS CASUARINAS,0,0,0,208,0,0,0,25
BUENOS AIRES,LUJÁN,CARLOS KEEN,0,0,0,0,0,0,0,20
BUENOS AIRES,LUJÁN,CORTINES,71,0,0,405,0,0,0,41
BUENOS AIRES,LUJÁN,JOSÉ MARÍA JÁUREGUI (EST. JÁUREGUI),425,1107,0,2647,0,0,0,20
BUENOS AIRES,LUJÁN,LEZICA Y TORREZURI,0,0,0,0,0,0,0,38
BUENOS AIRES,LUJÁN,LUJÁN,1681,13346,36,1155,7,1,0,12917
BUENOS AIRES,LUJÁN,OLIVERA,0,0,0,5,0,0,0,42
BUENOS AIRES,LUJÁN,OPEN DOOR  (EST. DR. DOMINGO CABRED),190,0,4,0,0,0,0,49
BUENOS AIRES,LUJÁN,OTROS,0,0,0,0,0,0,0,42
BUENOS AIRES,LUJÁN,TORRES,99,0,0,0,0,0,0,21
BUENOS AIRES,MAGDALENA,GENERAL MANSILLA  (EST. BARTOLOMÉ BAVIO),0,544,0,354,0,0,0,114
BUENOS AIRES,MAGDALENA,MAGDALENA,604,0,1,3131,0,0,437,199
BUENOS AIRES,MAGDALENA,VIEYTES,0,0,0,28,0,0,0,84
BUENOS AIRES,MAIPÚ,LAS ARMAS,90,0,0,0,0,0,0,54
BUENOS AIRES,MAIPÚ,MAIPÚ,518,0,7,0,1100,0,0,20
BUENOS AIRES,MAIPÚ,SANTO DOMINGO,0,0,0,0,0,1,0,7
BUENOS AIRES,MALVINAS ARGENTINAS,AREA DE PROMOCION EL TRIÁNGULO,101,0,0,110,0,0,0,0
BUENOS AIRES,MALVINAS ARGENTINAS,GRAND BOURG,477,7233,0,8104,386,0,0,0
BUENOS AIRES,MALVINAS ARGENTINAS,INGENIERO ADOLFO SOURDEAUX,20,3609,0,2,120,0,0,110
BUENOS AIRES,MALVINAS ARGENTINAS,INGENIERO PABLO NOGUÉS,25,3258,3,1889,109,0,0,1
BUENOS AIRES,MALVINAS ARGENTINAS,LOS POLVORINES,126,6998,23,6519,324,1,0,1
BUENOS AIRES,MALVINAS ARGENTINAS,MALVINAS ARGENTINAS,0,77,0,2,0,1,0,14
BUENOS AIRES,MALVINAS ARGENTINAS,TORTUGUITAS,1040,4315,1,48,7239,0,0,0
BUENOS AIRES,MALVINAS ARGENTINAS,VILLA DE MAYO,15,3719,3,2684,160,0,0,22
BUENOS AIRES,MAR CHIQUITA,CORONEL VIDAL,3,1607,0,284,0,0,0,118
BUENOS AIRES,MAR CHIQUITA,GENERAL PIRÁN,0,0,1,750,0,0,0,44
BUENOS AIRES,MAR CHIQUITA,LA ARMONÍA,0,0,0,0,0,0,0,101
BUENOS AIRES,MAR CHIQUITA,MAR DE COBO,158,0,1,1439,0,0,0,0
BUENOS AIRES,MAR CHIQUITA,SANTA CLARA DEL MAR,1617,1695,0,1805,0,0,0,558
BUENOS AIRES,MAR CHIQUITA,VIVORATÁ,0,0,0,15,0,0,0,303
BUENOS AIRES,MAR CHIQUITA,LA CALETA,0,0,0,0,0,0,0,157
BUENOS AIRES,MARCOS PAZ,MARCOS PAZ,1031,8752,10,3954,28,1,0,12
BUENOS AIRES,MERCEDES,MERCEDES,879,6326,58,4519,0,3,0,1596
BUENOS AIRES,MERCEDES,GOWLAND,0,0,0,5,0,0,0,101
BUENOS AIRES,MERCEDES,JORGE BORN,0,0,0,0,0,0,0,5
BUENOS AIRES,MERLO,LIBERTAD,22,12883,12,16136,455,1,0,1763
BUENOS AIRES,MERLO,MARIANO ACOSTA,1818,8183,0,8676,270,0,0,5
BUENOS AIRES,MERLO,MERLO,180,40073,66,26686,1157,1,0,1374
BUENOS AIRES,MERLO,OTROS,0,0,0,1,0,0,0,0
BUENOS AIRES,MERLO,PONTEVEDRA,405,4170,2,2907,81,0,0,1273
BUENOS AIRES,MERLO,SAN ANTONIO DE PADUA,4,7213,3,6112,151,0,0,460
BUENOS AIRES,MONTE,SAN MIGUEL DEL MONTE  (EST. MONTE),563,1950,3,4627,0,0,0,367
BUENOS AIRES,MONTE,ABBOTT,0,0,0,302,0,0,0,18
BUENOS AIRES,MONTE HERMOSO,BALNEARIO SAUCE GRANDE,0,0,0,829,0,0,0,0
BUENOS AIRES,MONTE HERMOSO,MONTE HERMOSO,6,0,0,6158,0,0,0,0
BUENOS AIRES,MORENO,CUARTEL V,0,1684,3,690,0,0,0,128
BUENOS AIRES,MORENO,FRANCISCO ALVAREZ,596,5191,10,1170,311,0,0,199
BUENOS AIRES,MORENO,LA REJA,4,5769,8,2182,698,1,0,150
BUENOS AIRES,MORENO,MORENO,78,52018,82,19934,844,2,0,577
BUENOS AIRES,MORENO,PASO DEL REY,0,8000,0,2529,416,3,0,72
BUENOS AIRES,MORENO,TRUJUI,40,4977,13,13922,206,0,0,110
BUENOS AIRES,MORÓN,CASTELAR,6,18911,0,11690,359,0,0,99
BUENOS AIRES,MORÓN,EL PALOMAR,8,9908,4,4558,147,1,0,19
BUENOS AIRES,MORÓN,HAEDO,107,9997,97,14876,163,0,0,33
BUENOS AIRES,MORÓN,MORON,522,21597,68,19985,439,3,0,19
BUENOS AIRES,MORÓN,VILLA SARMIENTO,8,4699,19,5016,64,0,0,91
BUENOS AIRES,NAVARRO,LAS MARIANAS,0,0,0,0,0,0,0,214
BUENOS AIRES,NAVARRO,NAVARRO,304,1919,2,2094,0,1,0,128
BUENOS AIRES,NAVARRO,VILLA MOLL  (EST. MOLL),0,0,0,6,0,0,0,185
BUENOS AIRES,NAVARRO,JOSÉ JUAN ALMEYRA,0,0,0,0,0,0,0,99
BUENOS AIRES,NECOCHEA,CLARAZ,0,0,0,0,0,0,0,105
BUENOS AIRES,NECOCHEA,JUAN N. FERNÁNDEZ,525,0,0,0,0,2,0,113
BUENOS AIRES,NECOCHEA,NECOCHEA - QUEQUÉN,2444,3447,145,16887,29,1,0,3316
BUENOS AIRES,NECOCHEA,NICANOR OLIVERA  (EST. LA DULCE),1,0,2,0,0,0,0,776
BUENOS AIRES,NECOCHEA,OTROS,0,0,0,0,0,0,0,16
BUENOS AIRES,NECOCHEA,ENERGÍA,0,0,0,0,0,0,0,24
BUENOS AIRES,OLAVARRÍA,HINOJO,9,0,0,118,0,1,0,1
BUENOS AIRES,OLAVARRÍA,OLAVARRÍA,2675,19985,6,3542,0,5,0,0
BUENOS AIRES,OLAVARRÍA,SIERRA CHICA,0,569,0,0,0,0,0,0
BUENOS AIRES,OLAVARRÍA,SIERRAS BAYAS,256,0,1,0,0,0,0,0
BUENOS AIRES,OLAVARRÍA,VILLA ALFREDO FORTABAT,195,0,0,0,0,0,0,0
BUENOS AIRES,OTROS,OTROS,0,0,0,0,25085,0,0,0
BUENOS AIRES,PATAGONES,BAHÍA SAN BLAS,0,0,1,0,0,0,0,4
BUENOS AIRES,PATAGONES,CARMEN DE PATAGONES,852,0,24,4159,3,1,0,13
BUENOS AIRES,PATAGONES,JOSÉ B. CASAS,0,0,0,0,1,0,0,5
BUENOS AIRES,PATAGONES,JUAN A. PRADERE,0,84,0,0,1,0,0,4
BUENOS AIRES,PATAGONES,STROEDER,0,0,1,781,1,0,0,16
BUENOS AIRES,PATAGONES,VILLALONGA,101,0,6,994,0,0,0,147
BUENOS AIRES,PEHUAJÓ,CHICLANA,0,0,0,0,0,0,0,9
BUENOS AIRES,PEHUAJÓ,FRANCISCO MADERO,0,0,1,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,JUAN JOSÉ PASO,0,0,0,28,0,0,0,385
BUENOS AIRES,PEHUAJÓ,MAGDALA,0,0,0,0,0,0,0,7
BUENOS AIRES,PEHUAJÓ,MONES CAZÓN,0,0,0,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,PEHUAJÓ,3701,1,65,2516,1,0,0,265
BUENOS AIRES,PEHUAJÓ,SAN ESTEBAN,0,0,0,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,CAPITÁN CASTRO,0,0,0,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,INOCENCIO SOSA,0,0,0,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,NUEVA PLATA,0,0,0,0,0,0,0,3
BUENOS AIRES,PEHUAJÓ,SAN BERNARDO  (EST. GUANACO),0,0,0,0,0,0,0,3
BUENOS AIRES,PELLEGRINI,PELLEGRINI,240,1159,4,0,0,3,0,32
BUENOS AIRES,PELLEGRINI,BOCAYUVA,0,0,0,1,0,0,0,0
BUENOS AIRES,PERGAMINO,ACEVEDO,115,149,0,0,0,0,0,180
BUENOS AIRES,PERGAMINO,FONTEZUELA,14,0,0,118,0,0,0,5
BUENOS AIRES,PERGAMINO,GUERRICO,0,61,0,0,0,0,0,55
BUENOS AIRES,PERGAMINO,JUAN A. DE LA PEÑA,0,0,0,0,0,0,0,45
BUENOS AIRES,PERGAMINO,JUAN ANCHORENA  (EST. URQUIZA),29,0,0,309,0,0,0,15
BUENOS AIRES,PERGAMINO,LA VIOLETA,346,0,0,0,0,0,0,0
BUENOS AIRES,PERGAMINO,MANUEL OCAMPO,0,0,0,448,0,0,0,44
BUENOS AIRES,PERGAMINO,MARIANO H. ALFONZO  (EST. SAN PATRICIO),0,0,0,300,0,1,0,0
BUENOS AIRES,PERGAMINO,PERGAMINO,1998,19596,77,2183,0,3,0,2753
BUENOS AIRES,PERGAMINO,PINZÓN,0,0,0,0,0,0,0,1
BUENOS AIRES,PERGAMINO,RANCAGUA,109,0,0,102,0,0,0,0
BUENOS AIRES,PERGAMINO,VILLA SAN JOSÉ,0,0,0,3,0,0,0,0
BUENOS AIRES,PERGAMINO,VILLA ANGÉLICA  (EST. EL SOCORRO),0,330,0,0,0,0,0,0
BUENOS AIRES,PILA,CASALINS,0,0,0,0,0,0,0,5
BUENOS AIRES,PILA,PILA,0,0,1,23,0,0,0,51
BUENOS AIRES,PILAR,DEL VISO,15837,3797,0,17,148,0,0,553
BUENOS AIRES,PILAR,FÁTIMA,270,277,0,2692,17,0,0,1
BUENOS AIRES,PILAR,LA LONJA,2991,1551,0,224,11,0,0,467
BUENOS AIRES,PILAR,LOS CACHORROS,0,3938,0,0,214,0,0,0
BUENOS AIRES,PILAR,MANZANARES,0,997,0,3,120,0,0,3
BUENOS AIRES,PILAR,MAQUINISTA F. SAVIO (OESTE),0,0,0,0,0,0,0,54
BUENOS AIRES,PILAR,OTROS,0,1,0,5,0,0,0,268
BUENOS AIRES,PILAR,PILAR,2211,28809,33,14046,1705,4,90,627
BUENOS AIRES,PILAR,PRESIDENTE DERQUI,1565,6316,0,108,222,0,0,604
BUENOS AIRES,PILAR,SANTA TERESA,0,0,0,0,0,2,0,0
BUENOS AIRES,PILAR,TORTUGUITAS,0,0,0,2,0,2,0,3
BUENOS AIRES,PILAR,VILLA ASTOLFI,0,1651,0,1,55,0,0,9
BUENOS AIRES,PILAR,VILLA ROSA,300,7371,3,2205,132,0,360,441
BUENOS AIRES,PILAR,ZELAYA,8,14,0,0,4,0,0,5
BUENOS AIRES,PILAR,MANUEL ALBERTI,0,1930,0,648,0,0,0,0
BUENOS AIRES,PINAMAR,PINAMAR,6128,3508,0,18133,1000,3,0,0
BUENOS AIRES,PRESIDENTE PERÓN,GUERNICA,20,12572,8,8778,274,0,0,112
BUENOS AIRES,PUÁN,BORDENAVE,0,0,0,172,0,1,0,159
BUENOS AIRES,PUÁN,DARREGUEIRA,205,946,1,1110,0,0,0,87
BUENOS AIRES,PUÁN,PUÁN,0,2098,0,1,0,1,0,92
BUENOS AIRES,PUÁN,VILLA IRIS,0,0,0,672,5,0,0,202
BUENOS AIRES,PUÁN,SAN GERMÁN,0,0,0,0,0,0,0,53
BUENOS AIRES,PUNTA INDIO,PIPINAS,0,114,0,0,0,0,0,0
BUENOS AIRES,PUNTA INDIO,VERÓNICA,178,816,0,6,0,0,0,0
BUENOS AIRES,PUNTA INDIO,PUNTA INDIO,0,0,0,0,0,0,0,115
BUENOS AIRES,QUILMES,BERNAL,12,21346,67,10513,398,1,0,0
BUENOS AIRES,QUILMES,BERNAL OESTE,48,3856,3,1819,28,0,0,0
BUENOS AIRES,QUILMES,DON BOSCO,0,3038,0,22,72,0,0,0
BUENOS AIRES,QUILMES,EZPELETA,2,13082,7,3384,318,0,0,319
BUENOS AIRES,QUILMES,EZPELETA OESTE,2,1514,8,4485,16,0,0,0
BUENOS AIRES,QUILMES,QUILMES,49,48757,74,13383,1077,2,0,141
BUENOS AIRES,QUILMES,QUILMES OESTE,44,7763,48,14282,40,0,0,2
BUENOS AIRES,QUILMES,SAN FRANCISCO SOLANO,1,11715,0,15,339,0,0,114
BUENOS AIRES,QUILMES,VILLA LA FLORIDA,2,5463,5,6519,102,0,0,114
BUENOS AIRES,RAMALLO,EL PARAÍSO,17,0,0,63,0,0,0,39
BUENOS AIRES,RAMALLO,PÉREZ MILLÁN,0,0,0,1,0,0,0,0
BUENOS AIRES,RAMALLO,RAMALLO,371,1313,0,1982,0,1,0,642
BUENOS AIRES,RAMALLO,VILLA RAMALLO,559,2233,0,226,0,0,0,139
BUENOS AIRES,RAUCH,OTROS,0,0,0,0,0,0,0,15
BUENOS AIRES,RAUCH,RAUCH,896,0,6,514,0,1,0,93
BUENOS AIRES,RIVADAVIA,AMÉRICA,565,928,0,1023,344,1,0,810
